trade_date,open,high,close,low,vol
20190102,2.85,2.86,2.84,2.83,13090.0
20190103,2.86,2.9,2.87,2.82,11123.0
20190104,2.86,2.96,2.95,2.83,28009.27
20190107,2.99,3.09,3.08,2.95,45042.28
20190108,3.08,3.2,3.17,3.01,85100.81
20190109,3.14,3.17,3.14,3.07,68016.09
20190110,3.13,3.17,3.1,3.09,36590.32
20190111,3.09,3.15,3.12,3.06,30147.92
20190114,3.12,3.14,3.1,3.08,25944.0
20190115,3.11,3.13,3.12,3.09,21170.8
20190116,3.15,3.15,3.1,3.1,16622.43
20190117,3.11,3.15,3.09,3.09,26537.44
20190118,3.1,3.12,3.1,3.08,22417.48
20190121,3.11,3.12,3.11,3.09,26728.9
20190122,3.12,3.16,3.1,3.09,27255.59
20190123,3.11,3.11,3.06,3.03,31406.01
20190124,3.1,3.11,3.09,3.07,27054.0
20190125,3.08,3.16,3.09,3.08,35687.26
20190128,3.11,3.14,3.01,3.0,36110.86
20190129,3.04,3.04,2.93,2.86,30393.04
20190130,2.91,2.95,2.88,2.88,15971.07
20190131,2.88,2.9,2.79,2.78,28890.29
20190201,2.82,2.89,2.88,2.82,21937.76
20190211,2.89,2.97,2.95,2.89,23241.73
20190212,2.95,3.03,3.02,2.95,27205.67
20190213,3.03,3.1,3.07,3.0,41782.13
20190214,3.11,3.12,3.1,3.07,40855.03
20190215,3.08,3.13,3.11,3.05,42186.38
20190218,3.12,3.18,3.18,3.11,64304.67
20190219,3.18,3.29,3.25,3.15,99413.98
20190220,3.23,3.31,3.28,3.18,109867.4
20190221,3.27,3.31,3.29,3.24,72172.97
20190222,3.3,3.31,3.3,3.26,81511.31
20190225,3.33,3.47,3.44,3.28,139413.01
20190226,3.48,3.53,3.43,3.37,122687.59
20190227,3.43,3.49,3.39,3.34,95792.41
20190228,3.46,3.58,3.47,3.44,162067.79
20190301,3.55,3.56,3.5,3.44,81837.69
20190304,3.47,3.68,3.61,3.47,169978.29
20190305,3.62,3.66,3.65,3.52,131221.25
20190306,3.65,3.98,3.86,3.6,251333.14
20190307,3.81,3.9,3.85,3.72,176497.52
20190308,3.79,3.86,3.63,3.62,148863.38
20190311,3.62,3.74,3.73,3.62,108514.9
20190312,3.77,3.94,3.83,3.74,148394.3
20190313,3.82,3.98,3.86,3.8,160199.94
20190314,3.87,3.93,3.64,3.58,127917.09
20190315,3.7,4.0,4.0,3.69,358704.59
20190318,4.02,4.03,3.92,3.83,296183.69
20190319,3.91,3.91,3.86,3.83,135060.66
20190320,3.86,3.95,3.87,3.75,137048.42
20190321,3.89,4.18,3.98,3.83,210307.82
20190322,3.97,4.12,4.09,3.94,200957.71
20190325,4.03,4.09,3.98,3.95,125158.15
20190326,3.99,4.34,4.0,3.98,263071.41
20190327,4.11,4.14,4.05,3.91,135118.52
20190328,4.07,4.07,3.86,3.85,120534.03
20190329,3.86,4.25,4.18,3.73,275984.84
20190401,4.23,4.6,4.54,4.16,429392.02
20190402,4.48,4.53,4.36,4.32,287119.41
20190403,4.31,4.46,4.4,4.26,221331.56
20190404,4.35,4.42,4.38,4.28,171811.99
20190408,4.42,4.5,4.39,4.3,203829.9
20190409,4.36,4.4,4.38,4.31,90687.51
20190410,4.34,4.37,4.33,4.28,83205.34
20190411,4.33,4.47,4.42,4.31,163039.82
20190412,4.4,4.49,4.42,4.36,112979.65
20190415,4.4,4.65,4.48,4.36,175778.82
20190416,4.44,4.71,4.69,4.41,233672.4
20190417,4.89,5.16,4.99,4.88,686378.29
20190418,4.63,4.92,4.81,4.62,468773.6
20190419,4.71,4.76,4.66,4.61,182676.46
20190422,4.66,4.67,4.48,4.46,158612.69
20190423,4.48,4.5,4.32,4.26,170681.06
20190424,4.31,4.36,4.29,4.2,134413.33
20190425,4.27,4.34,4.03,4.01,131481.7
20190426,4.05,4.07,3.96,3.92,85960.44
20190429,3.96,3.99,3.76,3.75,97445.15
20190430,3.78,3.87,3.82,3.77,55913.89
20190506,3.78,3.78,3.44,3.44,134935.04
20190507,3.48,3.52,3.39,3.28,111910.31
20190508,3.3,3.5,3.42,3.25,77917.2
20190509,3.35,3.48,3.43,3.35,62100.06
20190510,3.46,3.54,3.52,3.39,79535.78
20190513,3.52,3.56,3.53,3.48,52315.55
20190514,3.49,3.53,3.45,3.44,35042.98
20190515,3.51,3.53,3.52,3.45,51847.6
20190516,3.52,3.59,3.58,3.52,55944.75
20190517,3.6,3.62,3.37,3.34,71056.95
20190520,3.39,3.42,3.37,3.21,66700.73
20190521,3.38,3.45,3.44,3.32,44281.85
20190522,3.44,3.46,3.36,3.34,45543.75
20190523,3.38,3.41,3.3,3.28,38253.17
20190524,3.29,3.37,3.31,3.28,28988.1
20190527,3.36,3.46,3.44,3.31,48586.36
20190528,3.45,3.51,3.47,3.44,63681.27
20190529,3.45,3.49,3.47,3.43,34751.12
20190530,3.57,3.64,3.46,3.4,80791.4
20190531,3.42,3.45,3.37,3.35,61688.05
20190603,3.37,3.38,3.3,3.27,47692.79
20190604,3.28,3.34,3.27,3.25,29264.2
20190605,3.32,3.35,3.29,3.29,32711.0
20190606,3.28,3.31,3.17,3.15,46476.85
20190610,3.18,3.24,3.22,3.1,38420.79
20190611,3.23,3.36,3.35,3.22,46554.54
20190612,3.35,3.45,3.37,3.33,44455.31
20190613,3.37,3.44,3.4,3.37,33320.56
20190614,3.43,3.47,3.31,3.27,40066.7
20190617,3.37,3.37,3.32,3.26,28655.67
20190618,3.35,3.36,3.28,3.28,26705.65
20190619,3.36,3.42,3.37,3.33,47365.81
20190620,3.41,3.43,3.41,3.35,47362.93
20190621,3.44,3.5,3.46,3.42,56030.86
20190624,3.47,3.68,3.58,3.41,114306.62
20190625,3.5,3.58,3.52,3.46,109719.97
20190626,3.5,3.52,3.43,3.42,57322.7
20190627,3.42,3.46,3.42,3.4,43580.66
20190628,3.43,3.44,3.34,3.31,38625.02
20190701,3.39,3.44,3.44,3.38,43619.62
20190702,3.43,3.47,3.42,3.42,33987.51
20190703,3.41,3.44,3.41,3.39,25320.12
20190704,3.48,3.61,3.52,3.47,98649.5
20190705,3.48,3.54,3.5,3.45,60617.79
20190708,3.46,3.5,3.34,3.33,49648.52
20190709,3.34,3.42,3.4,3.32,36725.1
20190710,3.37,3.43,3.37,3.36,26935.13
20190711,3.38,3.59,3.47,3.38,75920.52
20190712,3.55,3.68,3.64,3.48,184812.37
20190715,3.57,4.0,3.9,3.48,282983.64
20190716,4.05,4.29,3.98,3.78,570429.1
20190717,3.81,3.94,3.83,3.72,320649.46
20190718,3.72,3.73,3.55,3.55,228001.56
20190719,3.57,3.6,3.54,3.5,121463.69
20190722,3.52,3.58,3.36,3.34,99609.11
20190723,3.37,3.4,3.39,3.35,50383.28
20190724,3.4,3.44,3.4,3.38,63070.48
20190725,3.42,3.42,3.37,3.35,61539.93
20190726,3.39,3.45,3.44,3.39,77824.6
20190729,3.44,3.44,3.39,3.36,49242.19
20190730,3.38,3.42,3.39,3.38,38198.35
20190731,3.38,3.38,3.35,3.34,40305.51
20190801,3.33,3.34,3.28,3.25,60075.15
20190802,3.21,3.22,3.2,3.15,43437.8
20190805,3.21,3.23,3.17,3.17,27391.55
20190806,3.15,3.15,3.04,3.0,69989.72
20190807,3.07,3.08,3.06,3.05,28662.86
20190808,3.08,3.08,3.04,3.04,27697.4
20190809,3.05,3.07,2.99,2.98,33524.45
20190812,3.0,3.13,3.11,3.0,36830.38
20190813,3.09,3.09,3.05,3.04,24579.13
20190814,3.1,3.12,3.09,3.07,24206.83
20190815,3.0,3.1,3.09,2.96,33628.2
20190816,3.12,3.13,3.11,3.08,30331.95
20190819,3.13,3.19,3.19,3.13,44485.5
20190820,3.2,3.3,3.28,3.19,83770.68
20190821,3.25,3.32,3.29,3.23,55393.18
20190822,3.34,3.35,3.25,3.22,80858.83
20190823,3.22,3.27,3.24,3.22,45363.2
20190826,3.18,3.28,3.26,3.04,54942.29
20190827,3.26,3.34,3.31,3.26,55081.8
20190828,3.32,3.46,3.39,3.28,87566.56
20190829,3.36,3.39,3.28,3.27,72921.71
20190830,3.29,3.3,3.22,3.2,50865.01
20190902,3.24,3.29,3.27,3.22,42070.98
20190903,3.27,3.32,3.29,3.27,33856.22
20190904,3.3,3.31,3.31,3.26,33291.09
20190905,3.32,3.38,3.33,3.31,61884.34
20190906,3.33,3.35,3.32,3.3,38119.8
20190909,3.34,3.39,3.37,3.31,59096.98
20190910,3.41,3.53,3.51,3.39,167180.41
20190911,3.52,3.52,3.44,3.44,75886.0
20190912,3.45,3.59,3.53,3.39,151050.56
20190916,3.51,3.51,3.49,3.46,82412.89
20190917,3.46,3.48,3.38,3.35,76167.4
20190918,3.38,3.41,3.4,3.36,41986.94
20190919,3.41,3.43,3.41,3.38,37870.85
20190920,3.39,3.47,3.41,3.38,41233.25
20190923,3.41,3.41,3.34,3.32,45696.33
20190924,3.42,3.67,3.49,3.41,275623.0
20190925,3.38,3.38,3.28,3.16,169728.74
20190926,3.26,3.3,3.18,3.18,69194.3
20190927,3.19,3.22,3.18,3.16,34621.77
20190930,3.2,3.23,3.18,3.18,25929.84
20191008,3.18,3.27,3.22,3.17,25573.33
20191009,3.18,3.25,3.24,3.18,30671.78
20191010,3.4,3.5,3.34,3.32,95348.71
20191011,3.33,3.42,3.39,3.3,90678.78
20191014,3.41,3.46,3.44,3.38,70974.08
20191015,3.42,3.53,3.5,3.4,105246.05
20191016,3.5,3.52,3.49,3.44,84571.5
20191017,3.46,3.62,3.49,3.46,107864.3
20191018,3.49,3.58,3.56,3.45,142467.15
20191021,3.54,3.54,3.48,3.39,96643.67
20191022,3.49,3.53,3.5,3.45,72110.43
20191023,3.5,3.56,3.51,3.48,80085.2
20191024,3.48,3.57,3.56,3.47,78351.27
20191025,3.54,3.57,3.53,3.5,54771.75
20191028,3.51,3.7,3.67,3.49,134764.98
20191029,3.65,3.87,3.77,3.59,240930.3
20191030,3.73,4.09,3.92,3.63,352101.83
20191031,3.83,3.85,3.55,3.53,298312.04
20191101,3.51,3.51,3.47,3.38,130358.63
20191104,3.47,3.6,3.53,3.42,107295.33
20191105,3.49,3.56,3.55,3.43,90315.52
20191106,3.46,3.49,3.36,3.33,145366.29
20191107,3.35,3.42,3.38,3.31,74975.31
20191108,3.41,3.43,3.34,3.33,45961.24
20191111,3.31,3.34,3.22,3.22,58298.23
20191112,3.26,3.34,3.31,3.22,51095.56
20191113,3.31,3.38,3.33,3.31,42322.14
20191114,3.35,3.36,3.33,3.3,26388.95
20191115,3.35,3.35,3.28,3.28,27069.6
20191118,3.28,3.32,3.31,3.25,19280.65
20191119,3.33,3.44,3.43,3.3,62149.21
20191120,3.4,3.42,3.37,3.35,44625.8
20191121,3.34,3.4,3.38,3.34,27988.84
20191122,3.49,3.7,3.43,3.42,150572.64
20191125,3.39,3.43,3.42,3.34,69444.63
20191126,3.4,3.42,3.35,3.35,38807.0
20191127,3.35,3.38,3.35,3.33,39155.4
20191128,3.35,3.37,3.35,3.33,26964.45
20191129,3.35,3.36,3.33,3.31,17679.0
20191202,3.34,3.38,3.38,3.34,31758.91
20191203,3.37,3.38,3.37,3.34,21842.09
20191204,3.36,3.45,3.39,3.36,45120.6
20191205,3.38,3.42,3.42,3.37,35596.5
20191206,3.44,3.45,3.44,3.41,35103.85
20191209,3.45,3.49,3.47,3.44,42197.79
20191210,3.47,3.53,3.51,3.43,59679.66
20191211,3.48,3.53,3.46,3.46,44512.19
20191212,3.46,3.47,3.42,3.41,38363.85
20191213,3.44,3.56,3.53,3.44,82635.1
20191216,3.58,3.58,3.55,3.51,57070.62
20191217,3.54,3.6,3.59,3.52,74792.22
20191218,3.6,3.63,3.58,3.55,61048.7
20191219,3.56,3.59,3.57,3.55,43084.87
20191220,3.59,3.6,3.53,3.53,42943.53
20191223,3.53,3.55,3.44,3.43,45385.3
20191224,3.44,3.5,3.5,3.43,27170.41
20191225,3.49,3.54,3.5,3.48,35717.3
20191226,3.5,3.58,3.56,3.5,41253.03
20191227,3.58,3.58,3.52,3.52,46913.51
20191230,3.51,3.57,3.56,3.47,46565.56
20191231,3.56,3.66,3.66,3.56,99365.08
20200102,3.68,3.71,3.65,3.62,85600.2
20200103,3.67,3.72,3.67,3.66,79244.8
20200106,3.65,3.73,3.68,3.65,75763.65
20200107,3.7,3.72,3.71,3.67,56908.69
20200108,3.7,3.71,3.57,3.56,96403.73
20200109,3.61,3.68,3.66,3.61,69840.18
20200110,3.67,3.77,3.73,3.67,97313.47
20200113,3.72,3.75,3.75,3.66,64315.68
20200114,3.76,3.76,3.72,3.71,62420.88
20200115,3.7,3.74,3.68,3.68,47263.8
20200116,3.7,3.71,3.64,3.64,45191.0
20200117,3.67,3.7,3.64,3.63,46575.9
20200120,3.66,3.73,3.72,3.64,51828.28
20200121,3.71,3.84,3.76,3.7,114624.47
20200122,3.74,3.81,3.72,3.66,99412.38
20200123,3.72,3.72,3.52,3.47,111649.7
20200203,3.17,3.27,3.17,3.17,47909.0
20200204,3.01,3.27,3.25,2.98,112647.49
20200205,3.21,3.33,3.3,3.21,102260.2
20200206,3.3,3.38,3.36,3.24,99978.85
20200207,3.38,3.41,3.37,3.31,84265.76
20200210,3.39,3.4,3.39,3.33,62903.61
20200211,3.43,3.5,3.41,3.36,104397.25
20200212,3.41,3.46,3.41,3.36,82952.95
20200213,3.43,3.43,3.3,3.3,76441.24
20200214,3.3,3.32,3.26,3.24,60713.3
20200217,3.26,3.38,3.37,3.26,63894.29
20200218,3.41,3.43,3.41,3.36,67865.59
20200219,3.39,3.43,3.39,3.38,59896.64
20200220,3.39,3.44,3.43,3.37,82481.54
20200221,3.44,3.47,3.43,3.42,91208.93
20200224,3.41,3.48,3.47,3.39,100708.85
20200225,3.38,3.44,3.41,3.32,97355.61
20200226,3.39,3.45,3.43,3.34,97993.42
20200227,3.46,3.64,3.49,3.39,163002.69
20200228,3.37,3.44,3.3,3.28,133209.59
20200302,3.3,3.43,3.43,3.3,87173.2
20200303,3.43,3.51,3.45,3.42,111295.23
20200304,3.43,3.56,3.55,3.41,111644.55
20200305,3.55,3.61,3.57,3.53,112395.34
20200306,3.54,3.66,3.6,3.51,127066.6
20200309,3.56,3.79,3.62,3.52,236645.53
20200310,3.51,3.64,3.64,3.43,175021.62
20200311,3.64,3.8,3.65,3.58,191757.11
20200312,3.65,3.85,3.8,3.6,295471.25
20200313,3.55,3.96,3.69,3.47,319476.92
20200316,3.63,3.95,3.92,3.63,356032.36
20200317,3.85,3.9,3.79,3.53,336678.98
20200318,3.8,3.83,3.57,3.56,219664.85
20200319,3.55,3.6,3.44,3.35,177146.8
20200320,3.44,3.48,3.44,3.38,105862.18
20200323,3.32,3.35,3.21,3.2,132947.4
20200324,3.28,3.31,3.27,3.16,70403.8
20200325,3.33,3.39,3.34,3.29,90255.28
20200326,3.34,3.44,3.35,3.32,75086.61
20200327,3.4,3.4,3.31,3.31,58781.0
20200330,3.32,3.32,3.27,3.19,71818.14
20200331,3.3,3.32,3.22,3.2,46867.2
20200401,3.23,3.26,3.2,3.19,63292.94
20200402,3.19,3.24,3.24,3.13,57080.99
20200403,3.22,3.29,3.23,3.22,50946.63
20200407,3.28,3.32,3.3,3.26,58386.25
20200408,3.32,3.32,3.31,3.27,55847.63
20200409,3.31,3.6,3.42,3.3,138676.8
20200410,3.35,3.39,3.3,3.27,106107.1
20200413,3.28,3.29,3.24,3.21,50424.48
20200414,3.25,3.28,3.28,3.23,30353.78
20200415,3.28,3.28,3.25,3.24,36430.03
20200416,3.24,3.26,3.25,3.22,32480.2
20200417,3.25,3.27,3.23,3.23,35049.8
20200420,3.25,3.27,3.26,3.23,24882.08
20200421,3.26,3.26,3.22,3.2,30891.61
20200422,3.2,3.26,3.25,3.17,36002.83
20200423,3.26,3.31,3.28,3.24,48335.49
20200424,3.29,3.3,3.23,3.21,36093.4
20200427,3.21,3.25,3.2,3.19,21333.53
20200428,3.21,3.21,3.07,3.01,58028.5
20200429,3.06,3.12,3.06,3.05,21890.0
20200430,3.07,3.12,3.1,3.06,30708.74
20200506,3.09,3.14,3.13,3.06,29166.56
20200507,3.12,3.15,3.11,3.11,19806.29
20200508,3.15,3.15,3.13,3.11,20030.62
20200511,3.15,3.18,3.13,3.11,23988.3
20200512,3.13,3.15,3.1,3.08,22256.93
20200513,3.11,3.15,3.14,3.09,19308.61
20200514,3.12,3.13,3.1,3.1,18398.6
20200515,3.12,3.13,3.1,3.1,14676.56
20200518,3.11,3.12,3.05,3.05,33720.19
20200519,3.08,3.14,3.12,3.04,45432.91
20200520,3.1,3.12,3.1,3.06,32533.11
20200521,3.11,3.12,3.06,3.05,26143.78
20200522,3.07,3.07,3.02,3.01,29074.87
20200525,3.0,3.04,2.99,2.99,20714.49
20200526,3.01,3.04,3.03,3.0,17443.69
20200527,3.04,3.06,3.05,3.02,23296.61
20200528,3.05,3.06,3.01,2.98,24173.73
20200529,2.98,3.06,3.04,2.97,22857.16
20200601,3.05,3.09,3.08,3.05,31461.23
20200602,3.08,3.11,3.1,3.07,22354.01
20200603,3.1,3.13,3.1,3.09,23767.37
20200604,3.12,3.13,3.11,3.08,21429.8
20200605,3.1,3.11,3.07,3.06,19216.49
20200608,3.09,3.12,3.11,3.08,22720.1
20200609,3.12,3.12,3.09,3.08,21028.09
20200610,3.09,3.1,3.06,3.05,21611.85
20200611,3.06,3.09,3.03,3.03,28783.3
20200612,3.01,3.02,3.0,2.93,30899.2
20200615,3.01,3.03,3.0,3.0,22233.4
20200616,3.0,3.04,3.03,3.0,26285.54
20200617,3.03,3.03,3.02,3.0,22863.15
20200618,3.03,3.04,3.01,3.0,22538.31
20200619,3.02,3.04,3.03,3.0,24234.5
20200622,3.04,3.06,3.02,3.02,32773.15
20200623,3.02,3.03,3.03,2.98,29986.27
20200624,3.03,3.03,3.0,3.0,16375.12
20200629,2.99,3.0,2.97,2.96,21478.8
20200630,2.98,3.0,2.99,2.97,23031.12
20200701,2.98,3.0,2.99,2.97,27934.12
20200702,2.99,3.04,3.03,2.98,43545.08
20200703,3.04,3.07,3.05,3.03,40692.02
20200706,3.07,3.17,3.16,3.07,81530.42
20200707,3.18,3.23,3.13,3.12,83676.72
20200708,3.13,3.19,3.18,3.12,55892.72
20200709,3.31,3.35,3.31,3.25,156978.32
20200710,3.3,3.43,3.32,3.27,124432.61
20200713,3.29,3.41,3.38,3.29,111279.89
20200714,3.39,3.44,3.44,3.34,134664.87
20200715,3.46,3.46,3.31,3.31,95320.71
20200716,3.31,3.36,3.23,3.21,83928.44
20200717,3.26,3.28,3.26,3.19,56977.54
20200720,3.31,3.38,3.37,3.3,69900.71
20200721,3.38,3.43,3.4,3.33,100935.12
20200722,3.38,3.4,3.34,3.33,59134.15
20200723,3.32,3.35,3.29,3.22,61663.41
20200724,3.31,3.62,3.62,3.29,573554.49
20200727,3.61,3.85,3.58,3.47,610955.44
20200728,3.47,3.54,3.46,3.38,340283.97
20200729,3.4,3.48,3.45,3.35,250985.18
20200730,3.48,3.59,3.48,3.44,234333.13
20200731,3.44,3.5,3.47,3.39,203506.36
20200803,3.48,3.56,3.51,3.48,169291.56
20200804,3.51,3.51,3.42,3.42,129000.38
20200805,3.45,3.48,3.47,3.4,103577.0
20200806,3.47,3.47,3.43,3.37,110709.67
20200807,3.41,3.51,3.42,3.38,107765.23
20200810,3.42,3.56,3.52,3.41,144782.15
20200811,3.53,3.55,3.46,3.45,111925.75
20200812,3.46,3.46,3.42,3.34,106109.37
20200813,3.42,3.47,3.41,3.38,88124.93
20200814,3.4,3.45,3.45,3.37,88831.88
20200817,3.44,3.48,3.48,3.41,129574.5
20200818,3.48,3.54,3.52,3.46,127845.29
20200819,3.51,3.57,3.48,3.47,113122.0
20200820,3.48,3.48,3.42,3.41,75042.4
20200821,3.43,3.46,3.43,3.41,53569.95
20200824,3.46,3.46,3.39,3.38,65278.5
20200825,3.41,3.41,3.38,3.36,63242.0
20200826,3.38,3.39,3.31,3.29,74357.6
20200827,3.31,3.39,3.38,3.3,65160.91
20200828,3.38,3.39,3.39,3.33,59121.28
20200831,3.4,3.42,3.4,3.38,57122.02
20200901,3.42,3.42,3.38,3.36,54024.7
20200902,3.37,3.43,3.39,3.36,63544.15
20200903,3.4,3.41,3.35,3.34,64174.4
20200904,3.33,3.4,3.38,3.24,70316.54
20200907,3.4,3.47,3.38,3.37,86424.3
20200908,3.41,3.56,3.54,3.38,192836.0
20200909,3.54,3.66,3.54,3.49,237594.63
20200910,3.55,3.59,3.48,3.37,185726.68
20200911,3.42,3.49,3.42,3.38,97902.02
20200914,3.44,3.48,3.46,3.4,87256.66
20200915,3.46,3.59,3.56,3.44,145305.5
20200916,3.55,3.55,3.55,3.47,96549.18
20200917,3.54,3.55,3.45,3.44,70719.51
20200918,3.45,3.61,3.6,3.42,169615.87
20200921,3.6,3.65,3.52,3.5,138227.4
20200922,3.5,3.74,3.66,3.46,280173.87
20200923,3.65,3.7,3.64,3.56,244297.84
20200924,3.6,3.61,3.42,3.4,178321.47
20200925,3.46,3.49,3.3,3.28,134163.93
20200928,3.3,3.33,3.26,3.25,60130.97
20200929,3.27,3.31,3.25,3.25,41850.98
20200930,3.28,3.28,3.21,3.21,43082.98
20201009,3.26,3.32,3.3,3.25,48844.14
20201012,3.31,3.4,3.37,3.3,68131.99
20201013,3.38,3.41,3.36,3.34,51709.67
20201014,3.37,3.5,3.4,3.36,84956.09
20201015,3.39,3.43,3.36,3.35,49811.24
20201016,3.36,3.4,3.39,3.33,41722.04
20201019,3.4,3.48,3.45,3.37,73823.82
20201020,3.43,3.5,3.46,3.41,59077.41
20201021,3.47,3.48,3.39,3.37,51353.76
20201022,3.4,3.49,3.44,3.39,70968.19
20201023,3.44,3.52,3.45,3.42,116055.35
20201026,3.44,3.57,3.53,3.41,127136.33
20201027,3.52,3.6,3.5,3.47,105973.21
20201028,3.49,3.52,3.52,3.41,100393.38
20201029,3.49,3.63,3.55,3.46,162373.26
20201030,3.53,3.55,3.32,3.3,180824.48
20201102,3.31,3.33,3.25,3.24,91281.85
20201103,3.27,3.34,3.31,3.25,73874.31
20201104,3.31,3.38,3.34,3.28,66489.45
20201105,3.35,3.37,3.36,3.33,53073.2
20201106,3.37,3.38,3.32,3.3,53151.98
20201109,3.32,3.39,3.36,3.31,71361.49
20201110,3.36,3.4,3.35,3.3,64947.27
20201111,3.34,3.35,3.3,3.28,43514.7
20201112,3.31,3.33,3.3,3.29,35090.41
20201113,3.33,3.33,3.3,3.26,42526.27
20201116,3.32,3.37,3.37,3.3,62321.94
20201117,3.37,3.41,3.35,3.34,55117.05
20201118,3.35,3.4,3.39,3.34,55631.56
20201119,3.38,3.39,3.37,3.35,44084.54
20201120,3.38,3.43,3.4,3.34,69548.17
20201123,3.41,3.47,3.43,3.4,91249.36
20201124,3.42,3.44,3.41,3.4,45635.2
20201125,3.46,3.48,3.38,3.36,61462.07
20201126,3.36,3.4,3.35,3.33,34096.35
20201127,3.35,3.38,3.36,3.33,30920.2
20201130,3.36,3.45,3.4,3.33,65085.04
20201201,3.44,3.44,3.42,3.39,57743.13
20201202,3.44,3.5,3.47,3.41,91622.78
20201203,3.44,3.48,3.44,3.43,58391.46
20201204,3.44,3.57,3.51,3.42,165397.47
20201207,3.56,3.59,3.51,3.47,115550.89
20201208,3.54,3.59,3.46,3.46,102058.75
20201209,3.44,3.48,3.42,3.42,60615.94
20201210,3.41,3.76,3.59,3.36,282931.56
20201211,3.55,3.95,3.95,3.51,587659.37
20201214,4.35,4.35,4.35,4.35,91718.85
20201215,4.79,4.79,4.79,4.73,754830.44
20201216,4.7,4.74,4.45,4.31,1307625.21
20201217,4.35,4.4,4.08,4.02,919953.26
20201218,3.96,4.14,4.01,3.96,597023.24
20201221,3.88,4.17,4.1,3.81,679334.99
20201222,4.0,4.01,3.81,3.81,542097.27
20201223,3.81,3.96,3.9,3.78,407480.62
20201224,3.89,4.08,4.01,3.81,477750.94
20201225,3.95,4.1,3.98,3.85,451315.56
20201228,3.9,4.28,4.17,3.88,566625.32
20201229,4.14,4.43,4.09,4.05,696107.39
20201230,3.99,4.41,4.34,3.99,639646.56
20201231,4.2,4.36,4.21,4.1,594931.06
20210104,4.11,4.27,4.16,4.1,370893.57
20210105,4.11,4.14,3.88,3.85,469943.49
20210106,3.86,4.05,4.03,3.71,413777.74
20210107,3.99,4.02,3.9,3.8,277163.93
20210108,3.82,3.95,3.84,3.77,162403.61
20210111,3.85,3.93,3.59,3.57,259929.55
20210112,3.57,3.63,3.52,3.48,169097.1
20210113,3.51,3.55,3.43,3.39,171488.65
20210114,3.42,3.43,3.3,3.27,161531.08
20210115,3.28,3.43,3.43,3.27,144830.25
