trade_date,open,high,close,low,vol
20210421,17.54,21.05,21.05,17.54,2834.73
20210422,23.16,23.16,23.16,23.16,862.55
20210423,25.48,25.48,25.48,25.48,873.9
20210426,28.03,28.03,28.03,28.03,3947.1
20210427,30.83,30.83,30.83,30.83,4642.43
20210428,33.91,33.91,33.91,33.91,16024.97
20210429,36.39,36.39,30.52,30.52,173110.06
20210430,27.5,28.58,27.47,27.47,90404.97
20210506,26.89,27.77,26.35,25.9,83029.74
20210507,26.58,28.99,28.48,26.5,131777.43
20210510,27.49,28.17,27.95,26.51,99513.65
20210511,27.64,30.75,30.75,27.38,135723.32
20210512,31.1,33.5,31.6,30.0,140511.03
20210513,30.97,31.95,30.08,30.06,89377.78
20210514,29.54,33.09,33.09,29.46,103925.51
20210517,34.82,36.4,36.4,33.24,107642.88
20210518,38.0,40.04,38.0,36.41,191150.47
20210519,37.0,41.8,41.8,35.35,153520.02
20210520,41.49,43.6,38.6,38.6,144407.92
20210521,41.0,42.46,42.46,41.0,51078.24
20210524,46.27,46.71,46.71,43.73,148897.71
20210525,45.0,48.5,47.34,43.1,108044.93
20210526,46.0,46.57,43.8,43.8,87031.79
20210527,42.6,45.37,42.62,41.6,80318.55
20210528,42.0,44.36,43.4,42.0,67763.31
20210531,42.25,43.53,43.53,40.4,74541.45
20210601,43.0,45.6,42.7,42.3,61739.92
20210602,42.09,43.57,38.43,38.43,84560.37
20210603,36.6,37.94,37.3,36.51,57440.26
20210604,36.96,37.36,35.99,35.62,58895.91
20210607,36.0,38.49,38.49,34.98,79833.01
20210608,38.11,39.15,38.5,37.47,56918.35
20210609,38.25,38.3,36.75,36.5,41042.39
20210610,36.4,36.74,35.67,35.67,31399.21
20210611,35.4,36.8,35.76,34.23,43375.26
20210615,35.5,35.69,33.9,33.88,34641.11
20210616,33.89,35.32,34.11,33.7,28819.48
20210617,34.0,35.66,35.13,33.1,30934.57
20210618,34.8,35.33,35.02,34.4,26398.8
20210621,34.5,35.78,35.32,34.01,28572.27
20210622,35.4,38.16,37.41,34.7,55525.07
20210623,36.78,36.95,35.62,35.53,38933.2
20210624,35.25,35.61,32.06,32.06,57233.98
20210625,31.12,32.64,32.0,31.12,23474.21
20210628,31.8,32.46,32.08,31.62,16517.24
20210629,33.08,33.08,32.13,32.13,17918.11
20210630,31.66,32.42,31.96,31.3,18741.18
20210701,31.77,33.5,32.96,31.73,29273.02
20210702,32.64,34.35,33.17,31.78,29195.67
20210705,32.68,32.71,31.3,30.84,28921.91
20210706,30.87,31.5,31.2,30.33,19067.28
20210707,30.7,31.99,31.47,30.7,18429.75
20210708,31.0,31.5,30.55,30.3,17951.3
20210709,30.29,31.91,31.4,30.19,20541.08
20210712,31.5,32.0,31.15,30.69,18617.13
20210713,30.88,31.38,30.8,30.63,14656.3
20210714,30.8,31.85,29.6,29.6,35422.48
20210715,29.59,29.59,29.09,28.89,19026.62
20210716,28.88,29.4,28.82,28.8,15749.13
20210719,28.48,29.01,28.57,27.94,17603.1
20210720,28.9,28.9,27.78,27.61,16466.11
