trade_date,open,high,close,low,vol
20190102,3.81,3.83,3.77,3.76,15997.26
20190103,3.77,3.8,3.76,3.74,17180.07
20190104,3.72,3.83,3.83,3.7,29653.97
20190107,3.83,3.91,3.9,3.82,28644.97
20190108,3.87,3.93,3.92,3.87,18859.79
20190109,3.93,4.0,3.97,3.91,47029.0
20190110,3.96,4.01,3.98,3.96,26578.75
20190111,3.98,4.0,3.99,3.95,26484.89
20190114,4.0,4.06,4.05,3.98,45160.59
20190115,4.04,4.05,4.03,3.99,30251.19
20190116,4.03,4.07,4.06,4.02,22822.0
20190117,4.05,4.06,3.98,3.98,28072.2
20190118,4.01,4.04,4.03,3.99,26297.05
20190121,4.05,4.09,4.06,4.02,31094.28
20190122,4.07,4.07,4.01,4.0,18724.0
20190123,4.0,4.04,4.01,3.98,18907.61
20190124,4.01,4.03,4.02,3.98,25166.29
20190125,4.01,4.04,4.0,3.98,22747.04
20190128,4.0,4.01,3.96,3.96,24329.0
20190129,3.96,3.97,3.86,3.85,29985.88
20190130,3.87,3.88,3.83,3.82,20436.99
20190131,3.85,3.85,3.8,3.79,21298.9
20190201,3.81,3.88,3.88,3.8,18765.4
20190211,3.87,3.94,3.94,3.87,33398.02
20190212,3.94,4.1,4.09,3.93,74495.92
20190213,4.07,4.12,4.09,4.04,59002.49
20190214,4.1,4.17,4.13,4.09,53457.16
20190215,4.13,4.18,4.14,4.1,51793.99
20190218,4.15,4.25,4.24,4.15,68269.05
20190219,4.24,4.29,4.18,4.15,98296.16
20190220,4.19,4.2,4.18,4.15,36260.5
20190221,4.2,4.22,4.13,4.12,79667.0
20190222,4.11,4.18,4.18,4.11,43191.59
20190225,4.21,4.37,4.35,4.18,124264.85
20190226,4.36,4.6,4.44,4.31,187091.15
20190227,4.44,4.48,4.46,4.39,127191.3
20190228,4.47,4.67,4.63,4.44,195600.02
20190301,4.65,4.67,4.55,4.48,117085.99
20190304,4.55,4.71,4.68,4.55,194203.93
20190305,4.66,4.83,4.77,4.62,141995.73
20190306,4.79,4.91,4.88,4.7,173613.58
20190307,4.92,5.37,5.37,4.86,387146.44
20190308,5.57,5.9,5.26,5.16,708087.25
