trade_date,open,high,close,low,vol
20210201,44.95,85.22,85.0,44.39,157386.23
20210202,77.0,78.87,59.05,58.88,117380.13
20210203,56.54,65.8,59.09,55.02,88816.4
20210204,57.0,61.5,50.68,50.38,80207.97
20210205,51.3,52.88,40.4,40.13,77040.12
20210208,39.97,39.99,35.81,35.01,67237.04
20210209,35.8,37.6,35.45,35.3,45092.06
20210210,36.1,36.58,35.3,35.3,27533.12
20210218,35.9,36.48,36.06,35.1,23780.27
20210219,35.97,35.99,35.92,34.08,28565.51
20210222,36.27,36.93,35.85,35.6,28040.26
20210223,36.4,42.88,42.0,36.24,68928.2
20210224,40.88,40.97,39.66,38.2,38547.13
20210225,39.7,39.83,38.11,37.8,26817.14
20210226,36.36,37.59,36.51,36.0,23128.36
20210301,36.43,37.48,37.29,36.43,12966.26
20210302,37.36,37.57,36.21,36.0,16142.76
20210303,35.68,36.83,36.49,35.49,12351.89
20210304,36.27,36.46,35.25,35.06,12044.88
20210305,35.03,36.3,35.9,35.0,9757.97
20210308,36.24,38.47,36.8,36.0,21569.6
20210309,37.01,37.8,35.55,34.1,14707.22
20210310,35.5,35.98,34.7,34.56,10025.19
20210311,34.6,34.93,34.5,33.85,9033.99
20210312,34.5,35.4,34.54,34.21,6986.19
20210315,34.03,34.77,33.53,33.33,8450.44
20210316,33.65,33.65,32.06,31.98,13490.61
20210317,32.41,33.29,32.6,32.0,7642.98
20210318,32.68,33.0,32.3,32.05,7649.89
20210319,32.39,33.5,32.9,32.02,10533.94
20210322,32.86,33.57,33.23,32.51,6698.05
20210323,33.69,33.78,32.88,32.61,8000.42
20210324,32.89,33.1,32.25,32.19,5232.11
20210325,32.3,32.44,31.39,31.31,8421.3
20210326,31.39,32.05,31.68,31.25,4790.31
20210329,31.72,32.3,31.81,31.6,6958.95
20210330,31.96,32.09,30.9,30.61,9384.99
20210331,30.73,31.02,30.97,30.41,6378.29
20210401,30.65,31.3,31.06,30.46,5733.9
20210402,31.27,31.97,31.2,30.84,10141.64
20210406,31.39,31.39,31.22,31.06,4823.53
20210407,31.3,31.87,31.76,31.13,6109.88
20210408,31.52,33.3,32.34,31.51,14120.6
20210409,32.58,33.2,33.06,32.01,12991.57
20210412,33.19,33.29,32.28,32.08,8799.45
20210413,32.41,32.67,32.0,31.75,5092.0
20210414,32.03,32.6,32.25,31.8,4514.35
20210415,32.0,32.65,32.27,31.68,5965.58
20210416,32.1,38.72,37.99,32.1,52468.92
20210419,37.69,41.49,39.89,35.6,53895.63
20210420,42.0,42.88,38.15,37.85,45166.24
20210421,38.35,41.7,41.35,38.35,45572.91
20210422,41.05,43.2,42.46,39.78,37832.6
20210423,42.38,44.38,41.7,41.0,31478.03
20210426,41.08,43.7,40.3,40.1,33027.48
20210427,40.88,42.88,41.76,39.0,33114.11
20210428,41.0,43.43,41.36,40.07,28482.74
20210429,41.14,42.2,39.59,39.41,26319.18
20210430,39.2,42.15,41.97,39.2,25782.17
20210506,41.8,42.27,40.49,40.0,17512.28
20210507,40.6,40.74,35.6,35.47,28039.02
20210510,35.88,37.37,35.91,35.64,11360.27
20210511,35.91,36.2,35.99,34.75,9929.08
20210512,35.71,36.55,36.51,34.61,11921.05
20210513,36.0,38.96,37.52,35.58,13629.33
20210514,37.52,45.02,45.02,37.03,32826.11
20210517,48.0,48.29,47.11,44.27,57152.2
20210518,45.8,46.43,44.83,43.99,29934.48
20210519,44.99,48.3,47.15,44.85,36938.42
20210520,46.21,48.15,46.3,45.26,21780.71
20210521,46.01,49.39,46.6,46.01,24216.2
20210524,47.57,47.57,46.0,44.51,20019.76
20210525,46.17,49.81,48.65,45.59,27877.4
20210526,49.0,49.0,47.19,46.65,19687.14
20210527,46.65,47.63,46.88,46.06,14698.17
20210528,46.88,48.5,47.99,46.5,20688.43
20210531,48.5,54.96,52.4,48.03,31182.68
20210601,53.4,53.8,52.87,51.62,19185.87
20210602,52.99,54.78,52.01,51.21,19426.23
20210603,51.8,52.84,49.3,49.3,19675.78
20210604,48.72,49.8,47.7,47.0,19724.82
20210607,47.75,48.88,46.93,46.4,15735.57
20210608,47.36,47.4,44.99,44.5,18204.71
20210609,45.0,45.0,43.98,43.44,12901.44
20210610,44.13,44.82,43.88,43.29,14769.77
20210611,44.12,45.53,44.71,43.42,18986.32
20210615,44.48,45.17,41.9,41.5,21647.66
20210616,41.9,43.09,41.95,41.3,11580.73
20210617,41.83,43.18,43.03,41.18,11747.7
20210618,43.52,45.85,43.81,42.82,17901.57
20210621,44.03,45.92,45.85,43.48,16184.42
20210622,45.6,46.33,45.18,44.4,10298.77
20210623,45.78,45.78,44.19,43.87,14246.32
20210624,44.19,44.49,43.5,41.91,13437.22
20210625,43.37,43.37,42.42,42.02,8743.66
20210628,42.42,46.26,44.88,42.11,17606.56
20210629,44.67,48.36,47.16,44.67,24621.96
20210630,47.52,50.06,46.3,46.01,28623.22
20210701,47.99,48.15,45.55,45.43,14856.76
20210702,44.9,46.4,45.08,43.64,12999.96
20210705,43.85,52.74,52.74,43.8,46879.16
20210706,51.98,52.29,49.42,48.36,30836.93
20210707,49.87,56.86,55.7,49.02,41422.05
20210708,56.77,57.33,55.59,54.01,22076.34
20210709,55.59,56.99,53.99,53.02,22199.73
20210712,53.9,55.99,55.0,52.11,16537.93
20210713,55.0,55.0,53.09,50.88,19945.66
20210714,53.6,54.99,52.88,52.27,11933.74
20210715,53.59,53.59,50.8,48.8,14345.71
20210716,51.92,52.5,49.88,49.5,9381.82
20210719,49.55,50.88,50.12,49.0,8092.12
20210720,49.6,52.45,51.62,49.59,11877.68
20210721,51.72,53.48,51.25,51.02,12203.31
20210722,51.02,51.97,49.66,47.7,17063.52
20210723,49.0,50.0,48.6,47.0,12072.18
20210726,48.66,49.0,46.47,44.98,13217.57
20210727,46.49,46.96,43.85,43.38,11993.18
20210728,43.81,43.98,43.1,42.03,8714.48
20210729,43.35,44.95,43.7,42.65,15049.19
20210730,43.6,43.6,42.31,40.37,16091.74
20210802,42.31,43.63,43.6,40.08,13327.39
20210803,43.98,46.48,46.27,43.02,21702.86
20210804,46.0,46.0,44.95,44.11,16368.33
20210805,45.9,47.98,46.01,45.8,18675.8
20210806,45.4,46.69,43.53,43.23,12742.8
20210809,43.53,44.68,43.93,43.15,8017.49
20210810,44.24,48.29,46.22,43.42,17538.15
20210811,46.91,50.55,48.31,45.6,21925.74
20210812,48.42,48.8,47.89,47.11,8520.17
20210813,47.96,51.6,47.35,46.75,20184.45
20210816,47.95,48.22,46.91,46.12,7214.65
20210817,46.84,48.61,47.35,45.29,11875.69
20210818,46.68,48.23,47.56,46.53,7783.7
20210819,47.9,50.58,50.28,46.86,15286.23
20210820,47.94,52.5,49.85,47.94,18602.52
20210823,49.85,50.02,49.5,48.0,10714.24
20210824,49.5,52.3,49.99,48.5,10967.06
20210825,49.99,57.49,56.97,49.44,32349.05
20210826,56.79,60.57,59.1,56.75,25102.57
20210827,58.5,61.5,59.88,57.55,15234.3
20210830,61.0,64.44,62.18,58.0,17986.13
20210831,62.24,63.26,60.59,57.62,18621.8
20210901,62.5,62.5,55.0,53.23,19654.67
20210902,54.99,56.46,55.17,53.66,9206.31
20210903,55.96,55.96,54.65,52.56,6314.61
20210906,54.41,57.65,56.19,53.89,8762.23
20210907,55.39,57.42,53.99,53.6,11598.52
20210908,54.33,55.98,52.71,52.61,8871.67
20210909,53.26,53.65,51.24,50.08,9849.05
20210910,50.71,52.3,49.96,49.96,11117.54
20210913,49.47,50.53,48.9,48.21,6209.88
20210914,48.9,50.98,49.98,48.3,9964.32
20210915,49.5,49.6,47.29,47.0,9299.77
20210916,47.7,47.94,47.6,46.52,6461.36
20210917,47.62,49.43,47.6,45.29,12336.81
20210922,46.04,49.6,48.55,46.04,6946.84
20210923,47.75,49.4,49.0,46.6,6900.51
20210924,49.0,52.15,50.86,48.55,11939.74
20210927,50.94,51.96,49.98,49.71,8011.77
20210928,49.98,50.2,48.9,48.0,5671.06
20210929,48.5,50.51,48.77,48.0,4612.27
20210930,48.45,50.21,49.95,48.45,5381.86
20211008,49.16,50.93,50.45,49.16,3389.68
20211011,50.38,52.83,50.71,50.38,7404.54
20211012,50.95,51.66,45.24,44.54,13416.79
20211013,46.42,46.42,45.33,43.4,7318.71
20211014,44.5,46.36,45.43,44.11,4192.95
20211015,45.17,45.47,44.6,44.18,3076.8
20211018,44.47,44.85,42.94,41.2,9916.88
20211019,43.56,43.81,42.58,42.37,3023.9
20211020,42.58,43.19,42.09,41.9,4201.42
20211021,41.68,42.54,42.28,41.0,5497.96
20211022,41.99,41.99,36.0,34.81,40609.22
20211025,35.4,35.99,35.75,34.58,16605.41
20211026,35.2,35.93,34.65,34.05,15565.96
20211027,34.58,34.58,33.1,32.65,17917.71
20211028,33.1,33.46,32.89,32.49,6955.8
20211029,32.89,33.79,33.15,32.48,7623.71
20211101,33.47,34.37,33.68,32.51,12984.85
20211102,33.79,34.66,33.82,33.56,11721.55
20211103,33.81,34.78,34.58,33.72,7538.8
20211104,34.9,37.43,36.27,34.36,20175.76
20211105,36.1,37.24,36.52,35.68,15704.98
20211108,36.59,37.18,35.29,34.81,10689.81
20211109,35.16,36.3,35.86,35.0,6202.41
20211110,35.83,37.08,36.01,35.44,8578.94
20211111,36.53,36.84,36.55,35.9,8001.28
20211112,36.83,37.26,36.95,36.13,6314.35
20211115,36.95,38.98,38.83,36.8,10545.94
20211116,39.0,39.08,38.06,37.77,10000.85
20211117,38.01,38.9,38.3,37.91,7435.06
20211118,38.1,38.78,37.18,36.88,9079.86
20211119,38.47,38.88,38.45,37.52,8385.05
20211122,38.96,38.96,38.34,37.58,7169.04
20211123,37.69,39.3,38.83,37.69,7386.38
20211124,38.99,41.54,41.2,38.28,14555.11
20211125,41.3,43.75,42.78,40.6,18406.45
20211126,41.9,43.28,41.57,41.52,13595.59
20211129,40.61,42.9,42.2,40.51,7536.18
20211130,42.41,42.68,42.41,41.31,7215.52
20211201,42.5,43.17,42.54,41.82,5737.33
