trade_date,open,high,close,low,vol
20190102,5.02,5.04,4.96,4.95,13910.5
20190103,5.0,5.02,4.86,4.78,15948.0
20190104,4.85,5.02,5.02,4.77,23061.96
20190107,5.04,5.1,5.06,5.01,17232.02
20190108,5.06,5.17,5.15,5.0,22193.01
20190109,5.17,5.49,5.25,5.12,35734.02
20190110,5.19,5.29,5.08,5.04,23360.02
20190111,5.08,5.16,5.14,5.03,11166.5
20190114,5.16,5.29,5.26,5.11,17392.75
20190115,5.24,5.32,5.27,5.2,14516.0
20190116,5.31,5.45,5.33,5.29,16479.5
20190117,5.35,5.38,5.25,5.23,14016.91
20190118,5.25,5.45,5.42,5.25,25750.75
20190121,5.45,5.51,5.45,5.38,27290.0
20190122,5.4,5.45,5.44,5.3,26294.25
20190123,5.41,5.42,5.34,5.31,14396.25
20190124,5.34,5.39,5.37,5.3,9531.5
20190125,5.32,5.44,5.32,5.25,17435.0
20190128,5.32,5.4,5.34,5.2,25941.5
20190129,5.29,5.38,5.13,5.1,23995.0
20190130,5.05,5.17,5.09,5.01,9424.05
20190131,5.1,5.1,4.96,4.86,8518.92
20190201,4.96,5.09,5.07,4.95,9365.5
20190211,5.08,5.17,5.15,5.03,11602.0
20190212,5.17,5.39,5.3,5.12,21895.5
20190213,5.3,5.34,5.32,5.25,30325.5
20190214,5.35,5.39,5.32,5.29,20079.0
20190215,5.32,5.33,5.28,5.24,26617.75
20190218,5.28,5.53,5.49,5.28,52238.11
20190219,5.53,5.56,5.56,5.39,42246.86
20190220,5.58,5.58,5.5,5.42,36427.0
20190221,5.47,5.66,5.46,5.44,49820.88
20190222,5.49,5.52,5.5,5.42,37279.63
20190225,5.55,5.78,5.75,5.51,54705.13
20190226,5.71,6.07,5.89,5.71,85521.05
20190227,5.89,5.94,5.81,5.78,56638.5
20190228,5.81,5.89,5.86,5.74,45949.89
20190301,5.89,5.91,5.89,5.77,44008.96
20190304,5.93,6.05,5.9,5.87,56150.05
20190305,5.84,6.49,6.49,5.83,135694.89
20190306,6.77,7.14,6.98,6.58,218416.85
20190307,6.88,7.38,7.25,6.76,129834.88
20190308,7.22,7.57,7.23,6.88,122563.29
20190311,7.35,7.81,7.79,7.33,105273.28
20190312,7.77,8.27,8.27,7.6,158647.47
20190313,8.15,8.32,8.09,8.0,98630.41
20190314,8.08,8.14,7.79,7.4,80031.29
20190315,7.9,8.33,7.99,7.84,101907.76
20190318,7.99,8.08,7.94,7.74,59637.82
20190319,7.96,8.09,8.07,7.87,75420.0
20190320,8.07,8.45,8.25,7.91,102331.98
20190321,8.27,8.35,8.16,8.12,97892.12
