trade_date,open,high,close,low,vol
20191219,21.22,25.46,25.46,21.22,535.86
20191220,28.01,28.01,28.01,28.01,130.0
20191223,30.81,30.81,30.81,30.81,177.0
20191224,33.89,33.89,33.89,33.89,319.56
20191225,37.28,37.28,37.28,37.28,781.0
20191226,41.01,41.01,41.01,41.01,763.42
20191227,45.11,45.11,45.11,45.11,1061.11
20191230,49.62,49.62,49.62,49.62,1081.69
20191231,54.58,54.58,54.58,54.58,1235.8
20200102,60.04,60.04,60.04,60.04,1293.66
20200103,66.04,66.04,66.04,66.04,2142.51
20200106,66.01,66.01,62.9,59.77,112355.81
20200107,60.0,69.19,67.01,60.0,99824.35
20200108,64.0,66.33,65.32,63.01,53116.52
20200109,66.1,67.35,63.65,63.11,51039.68
20200110,63.47,63.6,60.28,59.8,47487.22
20200113,59.02,59.59,59.16,57.51,35024.86
20200114,59.1,60.88,59.32,58.72,32536.26
20200115,59.0,59.0,57.7,55.66,36622.4
20200116,57.26,58.18,57.85,56.16,25733.19
20200117,58.0,58.25,56.4,55.86,20629.72
20200120,55.62,57.85,57.65,54.9,21205.97
20200121,57.3,57.37,55.41,55.41,18734.99
20200122,54.86,54.86,53.63,53.03,21769.8
20200123,53.4,54.17,50.1,49.48,21790.52
20200203,45.09,45.09,45.09,45.09,1598.0
20200204,40.58,42.88,42.58,40.58,29430.11
20200205,43.0,44.69,43.78,42.88,23746.11
20200206,43.7,45.52,45.44,43.28,22995.16
20200207,45.4,47.89,46.64,44.79,20102.29
20200210,46.49,47.75,47.13,45.88,18271.32
20200211,47.02,47.13,46.06,45.6,16526.2
20200212,45.8,46.93,46.8,45.51,17766.0
20200213,46.2,51.09,49.06,46.2,32033.44
20200214,48.17,52.79,52.1,48.17,36956.39
20200217,51.6,54.99,53.15,51.4,32051.34
20200218,52.55,54.17,53.73,52.0,28409.61
20200219,53.56,53.56,51.97,51.97,21990.3
20200220,52.26,55.49,54.51,52.26,36758.77
20200221,54.12,54.5,54.07,53.1,28154.63
20200224,53.6,55.09,53.83,53.13,23211.54
20200225,51.7,52.58,52.14,48.98,31100.77
20200226,50.71,53.74,52.23,50.6,24862.7
20200227,52.01,52.19,50.0,49.64,21075.56
20200228,48.0,48.3,45.0,45.0,21283.36
20200302,45.99,47.85,47.72,45.52,14458.82
20200303,48.38,49.6,47.94,47.78,16635.0
20200304,47.23,49.09,49.0,46.8,13469.0
20200305,49.9,50.5,49.2,49.0,16750.07
20200306,48.47,50.34,50.25,48.47,16958.23
20200309,49.19,54.05,51.47,49.13,42510.74
20200310,50.61,52.21,51.79,47.03,30729.88
20200311,52.39,56.97,56.97,51.4,60417.62
20200312,54.72,61.8,59.1,54.72,75808.1
20200313,55.99,57.0,53.52,53.4,51077.04
20200316,55.01,57.52,52.7,52.6,47008.22
20200317,51.83,53.66,49.51,47.88,40715.03
20200318,50.06,51.0,46.0,45.71,39920.17
20200319,46.5,46.85,45.11,43.21,29556.06
20200320,45.38,47.36,47.2,44.93,26250.38
