trade_date,open,high,close,low,vol
20210420,128.0,141.0,103.51,103.51,63483.1
20210421,94.58,94.98,85.71,85.2,44118.74
20210422,87.98,95.95,88.8,86.86,27507.6
20210423,87.68,95.6,90.0,87.55,19238.45
20210426,90.5,94.46,88.06,87.3,16307.64
20210427,87.19,91.4,88.91,85.53,13923.57
20210428,89.5,91.39,90.49,87.21,10720.46
20210429,90.16,90.88,85.4,84.84,11139.94
20210430,85.63,86.0,78.0,77.5,18032.72
20210506,78.22,78.45,76.38,74.7,8256.19
20210507,76.37,77.66,77.2,74.61,7129.78
20210510,76.55,81.99,80.8,75.18,10969.49
20210511,80.15,83.69,81.0,79.04,9507.87
20210512,81.0,81.0,77.45,76.36,8092.92
20210513,75.7,78.68,75.93,75.3,5435.3
20210514,76.42,79.27,78.3,75.57,6164.97
20210517,77.69,81.89,79.01,77.5,6404.28
20210518,78.55,82.49,81.47,78.52,7325.13
20210519,81.14,82.88,79.15,78.63,6624.06
20210520,79.1,81.59,81.19,78.66,5702.15
20210521,80.98,81.33,78.15,77.0,5907.71
20210524,77.55,79.55,78.27,77.55,3489.37
20210525,78.27,80.0,79.41,78.1,3836.79
20210526,79.38,81.35,80.53,78.53,4990.1
20210527,80.01,82.08,81.29,79.02,6204.03
20210528,80.99,81.95,80.45,79.8,4384.76
20210531,80.46,88.5,87.35,80.46,11702.09
20210601,86.0,92.5,88.04,86.0,12551.07
20210602,89.1,94.96,94.18,88.0,14390.25
20210603,92.6,94.01,89.34,88.8,11000.32
20210604,88.8,90.62,85.92,85.18,8778.28
20210607,86.2,88.88,87.58,86.08,5286.57
20210608,90.0,92.99,90.95,87.5,9013.99
20210609,89.88,91.77,88.46,87.83,5680.66
20210610,88.04,89.48,89.15,87.53,5341.83
20210611,89.42,89.75,85.49,84.82,7587.58
20210615,86.0,86.0,83.99,82.95,3989.51
20210616,83.77,84.74,82.87,82.51,3061.07
20210617,82.38,85.49,84.9,82.38,4338.43
20210618,84.03,88.98,87.45,84.02,5808.79
20210621,87.0,93.65,92.81,86.98,10730.9
20210622,93.0,97.5,92.4,91.6,9901.05
20210623,92.27,103.53,102.08,92.27,16680.92
20210624,102.15,114.79,107.44,102.05,16139.35
20210625,109.09,113.88,111.02,106.0,10410.91
20210628,115.88,133.22,133.22,113.33,17706.35
20210629,129.66,137.7,131.6,126.0,15909.95
20210630,129.8,137.77,128.2,126.4,11709.84
20210701,129.81,129.81,118.24,118.24,11124.5
20210702,123.0,141.89,141.89,120.44,13357.62
20210705,141.82,170.25,164.0,136.55,26136.52
20210706,164.0,179.88,165.87,157.0,17839.34
20210707,166.0,176.03,168.6,150.02,13068.48
20210708,165.0,174.88,173.78,160.0,11870.87
20210709,169.98,173.85,152.0,148.96,17210.14
20210712,155.5,174.0,173.19,155.5,15485.46
20210713,175.0,175.0,169.0,155.42,14764.85
20210714,163.79,169.02,161.0,158.6,10189.77
20210715,158.79,161.78,157.0,149.0,8150.78
20210716,159.36,167.0,160.38,157.0,7421.13
20210719,160.0,165.65,160.19,157.02,5997.94
20210720,159.99,172.12,166.64,159.99,8431.39
20210721,166.4,167.57,165.01,158.5,6873.78
20210722,163.0,171.58,166.01,160.88,7659.59
20210723,161.8,163.72,152.3,150.0,10556.9
20210726,152.3,159.05,146.3,146.0,7911.39
20210727,146.3,154.47,145.85,143.52,6433.87
20210728,142.94,146.69,135.55,130.13,7299.35
20210729,140.0,147.03,143.19,138.0,6446.53
20210730,140.39,146.98,142.2,140.01,4659.04
20210802,143.36,152.08,150.98,141.22,5849.73
20210803,175.0,181.18,181.18,164.51,4390.34
20210804,200.0,200.0,185.0,167.09,21506.49
20210805,180.3,184.88,176.06,174.7,9821.42
20210806,178.01,189.98,184.76,176.62,8701.9
20210809,185.19,195.0,187.0,181.99,7686.22
20210810,184.07,194.99,189.36,182.23,8571.77
20210811,187.0,190.98,189.33,181.02,6380.51
20210812,189.0,199.2,185.61,184.33,8277.42
20210813,184.01,191.77,188.09,181.0,7557.02
20210816,187.0,191.99,187.15,183.16,6895.56
20210817,188.19,189.88,170.0,168.99,11111.62
20210818,175.0,175.0,167.58,163.0,7368.55
20210819,167.18,174.27,172.56,167.18,5400.63
