trade_date,open,high,close,low,vol
20190102,3.91,3.92,3.89,3.83,10078.41
20190103,3.94,3.94,3.88,3.87,10564.0
20190104,3.84,3.99,3.91,3.83,18177.0
20190107,3.9,4.01,3.99,3.9,21400.0
20190108,3.97,4.03,3.95,3.93,16854.01
20190109,3.97,3.99,3.94,3.93,17424.0
20190110,3.94,3.96,3.88,3.86,17316.01
20190111,3.88,3.9,3.89,3.82,15532.0
20190114,3.89,3.89,3.86,3.84,10336.0
20190115,3.86,3.88,3.86,3.82,10252.62
20190116,3.86,3.89,3.85,3.84,14057.0
20190117,3.86,3.88,3.86,3.84,10408.0
20190118,3.85,3.86,3.86,3.82,12702.08
20190121,3.83,3.87,3.83,3.8,11916.0
20190122,3.81,3.81,3.64,3.64,36476.81
20190123,3.54,3.63,3.61,3.5,16330.56
20190124,3.6,3.66,3.56,3.53,25363.62
20190125,3.59,3.67,3.65,3.58,17728.01
20190128,3.63,3.68,3.62,3.59,14996.0
20190129,3.6,3.6,3.46,3.44,21118.0
20190130,3.38,3.51,3.45,3.38,8299.56
20190131,3.33,3.45,3.28,3.28,15820.1
20190201,3.23,3.36,3.31,3.19,19536.01
20190211,3.32,3.48,3.48,3.3,12429.93
20190212,3.51,3.65,3.56,3.49,28170.22
20190213,3.5,3.59,3.56,3.5,21546.91
20190214,3.57,3.59,3.57,3.54,10152.7
20190215,3.57,3.64,3.58,3.56,17096.0
20190218,3.59,3.67,3.67,3.58,19563.53
20190219,3.68,3.77,3.67,3.64,19377.0
20190220,3.65,3.7,3.68,3.63,20516.43
20190221,3.68,3.72,3.64,3.64,19573.0
20190222,3.64,3.69,3.68,3.6,18704.0
20190225,3.69,3.82,3.8,3.69,34627.02
20190226,3.82,3.9,3.82,3.76,34986.18
20190227,3.81,3.9,3.84,3.8,27906.43
20190228,3.85,4.03,4.03,3.8,46220.17
20190301,4.08,4.15,4.03,3.98,44141.0
20190304,4.05,4.06,4.01,3.93,56355.05
20190305,4.01,4.05,4.03,3.94,40821.0
20190306,4.02,4.23,4.23,4.02,71479.63
20190307,4.21,4.38,4.29,4.18,64352.0
20190308,4.25,4.25,4.08,4.08,56067.33
20190311,3.94,4.09,4.07,3.94,41868.61
20190313,4.0,4.27,4.27,3.99,97284.0
20190314,4.19,4.26,4.06,4.06,93995.0
20190315,4.06,4.14,4.07,4.02,34583.11
20190318,4.05,4.14,4.13,4.03,25015.93
20190319,4.14,4.26,4.21,4.11,31578.15
20190320,4.2,4.25,4.24,4.12,32417.74
20190321,4.23,4.45,4.45,4.23,97744.99
20190322,4.48,4.48,4.41,4.33,58070.0
20190325,4.3,4.42,4.36,4.3,49887.91
20190326,4.38,4.56,4.26,4.25,49815.44
20190327,4.26,4.46,4.38,4.15,45270.5
20190328,4.35,4.48,4.33,4.28,37383.5
20190329,4.34,4.39,4.32,4.16,28675.51
20190401,4.32,4.49,4.41,4.32,41068.0
20190402,4.41,4.59,4.49,4.31,50185.01
20190403,4.49,4.61,4.57,4.47,37645.07
20190404,4.58,4.59,4.52,4.47,34593.65
20190408,4.52,4.68,4.58,4.5,53066.52
20190409,4.57,4.62,4.62,4.49,30550.01
20190410,4.63,4.83,4.7,4.61,46772.0
20190411,4.6,4.75,4.6,4.56,42005.0
20190412,4.61,4.83,4.8,4.53,56487.02
20190415,4.8,4.96,4.8,4.75,58353.91
20190416,4.77,4.87,4.87,4.72,49932.44
20190417,4.87,5.11,5.11,4.86,75455.5
20190418,5.15,5.37,4.98,4.9,124090.96
20190419,4.82,4.96,4.92,4.77,56475.06
20190422,4.9,4.97,4.73,4.71,51022.0
20190423,4.73,4.73,4.49,4.49,59614.0
20190424,4.48,4.48,4.39,4.3,41882.0
20190425,4.4,4.56,4.21,4.2,46880.0
20190426,4.21,4.42,4.27,4.21,44479.02
20190429,4.28,4.48,4.22,4.2,53804.02
20190430,4.1,4.22,4.16,4.01,33210.87
20190506,4.06,4.06,3.95,3.95,23078.0
20190507,3.82,3.95,3.75,3.75,39320.0
20190508,3.75,3.78,3.69,3.56,43830.64
20190509,3.69,3.87,3.87,3.68,39219.08
20190510,3.98,4.06,4.02,3.87,51415.5
20190513,3.96,4.07,4.0,3.91,24001.63
20190514,3.92,4.03,3.99,3.92,9347.87
20190515,3.99,4.08,4.0,3.96,13214.0
20190516,3.97,4.05,4.02,3.86,20988.24
20190517,4.03,4.03,3.82,3.82,26946.0
20190520,3.75,3.8,3.63,3.63,20031.0
20190521,3.56,3.69,3.63,3.53,25695.0
20190522,3.61,3.64,3.54,3.47,21110.0
20190523,3.51,3.54,3.36,3.36,30804.0
20190524,3.36,3.36,3.26,3.19,22758.07
20190527,3.24,3.42,3.41,3.21,29134.07
20190528,3.4,3.58,3.51,3.4,36620.57
20190529,3.48,3.69,3.54,3.46,19743.0
20190530,3.53,3.53,3.44,3.42,13450.0
20190531,3.43,3.52,3.46,3.43,10750.0
20190603,3.48,3.59,3.47,3.45,15385.0
20190604,3.41,3.48,3.43,3.35,12447.1
20190605,3.49,3.53,3.48,3.46,10973.44
20190606,3.48,3.52,3.38,3.34,9363.0
20190610,3.42,3.45,3.39,3.36,8626.22
20190611,3.38,3.48,3.48,3.35,21895.22
20190612,3.45,3.58,3.48,3.43,23672.0
20190613,3.44,3.55,3.51,3.43,21673.0
20190614,3.5,3.54,3.41,3.41,19271.87
20190617,3.4,3.54,3.5,3.37,18307.47
20190618,3.52,3.56,3.33,3.33,44975.17
20190619,3.22,3.38,3.27,3.22,20370.0
20190620,3.25,3.25,3.11,3.11,55507.7
20190621,3.27,3.27,3.27,3.22,37696.33
20190624,3.28,3.29,3.27,3.2,31426.54
20190625,3.28,3.42,3.37,3.23,45765.8
20190626,3.45,3.54,3.54,3.42,27832.67
20190627,3.66,3.72,3.72,3.58,25930.1
20190628,3.83,3.83,3.59,3.54,50275.1
20190701,3.61,3.76,3.64,3.53,37586.0
20190702,3.66,3.74,3.7,3.58,25584.51
20190703,3.7,3.73,3.56,3.55,16237.0
20190704,3.59,3.61,3.5,3.49,12590.33
20190705,3.56,3.56,3.52,3.46,9008.0
20190708,3.49,3.51,3.34,3.34,21669.3
20190709,3.24,3.34,3.3,3.24,15449.0
20190710,3.31,3.45,3.38,3.31,18214.3
20190711,3.4,3.42,3.4,3.36,10722.0
20190712,3.4,3.53,3.45,3.38,15047.47
20190715,3.43,3.49,3.46,3.28,13100.02
20190716,3.42,3.6,3.53,3.42,18603.78
20190717,3.53,3.56,3.53,3.47,9046.0
20190718,3.55,3.55,3.45,3.44,7168.0
20190719,3.5,3.5,3.43,3.41,12283.0
20190722,3.48,3.48,3.27,3.27,11615.0
20190723,3.28,3.38,3.37,3.27,9633.0
20190724,3.4,3.47,3.43,3.38,9676.0
20190725,3.47,3.47,3.42,3.41,9228.0
20190726,3.44,3.44,3.4,3.36,8019.0
20190729,3.39,3.45,3.39,3.35,8358.0
20190730,3.42,3.52,3.47,3.41,14500.0
20190731,3.45,3.59,3.54,3.45,22111.0
20190801,3.69,3.72,3.72,3.64,16149.0
20190802,3.88,3.89,3.71,3.53,61978.0
20190805,3.76,3.9,3.9,3.75,26916.0
20190806,3.88,4.07,3.89,3.72,65056.38
20190807,3.89,4.08,4.08,3.82,73225.22
20190808,4.06,4.11,3.92,3.88,63268.83
20190809,3.92,3.99,3.76,3.73,34652.0
20190812,3.76,3.79,3.72,3.64,25514.51
20190813,3.63,3.87,3.8,3.63,18805.1
20190814,3.79,3.89,3.74,3.74,14584.29
20190815,3.68,3.85,3.81,3.61,17290.29
20190816,3.84,4.0,4.0,3.8,41111.45
20190819,4.01,4.09,4.0,3.91,28988.2
20190820,4.0,4.2,4.1,3.93,31389.96
20190830,4.31,4.31,4.31,4.31,777.0
20190902,4.53,4.53,4.11,4.09,90210.27
20190903,4.1,4.3,4.2,4.02,48469.17
20190904,4.18,4.23,4.1,4.09,28346.84
20190905,4.11,4.13,4.06,4.02,33595.0
20190906,4.06,4.1,4.07,4.03,15432.01
20190909,4.09,4.23,4.15,4.06,28771.7
20190910,4.14,4.23,4.15,4.1,22387.0
20190911,4.14,4.14,4.04,4.03,34563.06
20190912,4.04,4.04,3.88,3.88,32423.22
20190916,3.7,3.96,3.89,3.7,35421.01
20190917,3.89,4.03,3.95,3.86,26958.69
20190918,4.03,4.07,4.03,3.96,23789.28
20190919,4.04,4.04,3.9,3.87,26074.0
20190920,3.9,3.92,3.87,3.82,20757.24
20190923,3.86,3.92,3.88,3.85,11624.0
20190924,3.88,3.96,3.85,3.85,16585.24
20190925,3.83,3.88,3.76,3.72,15581.0
20190926,3.8,3.8,3.69,3.69,14563.06
20190927,3.73,3.83,3.75,3.69,10199.0
20190930,3.8,3.82,3.71,3.7,8884.0
20191008,3.7,3.73,3.71,3.66,12101.0
20191009,3.69,3.79,3.77,3.66,12888.24
20191010,3.79,3.88,3.83,3.77,14456.29
20191011,3.84,3.85,3.84,3.8,9628.29
20191014,3.83,3.84,3.8,3.78,13632.0
20191015,3.8,3.98,3.98,3.61,35865.89
20191016,3.84,3.84,3.78,3.78,12434.0
20191017,3.7,3.71,3.66,3.59,19447.15
20191018,3.64,3.77,3.73,3.6,17938.29
20191021,3.8,3.83,3.73,3.7,16473.15
20191022,3.77,3.77,3.71,3.68,10541.0
20191023,3.71,3.71,3.66,3.61,10313.0
20191024,3.66,3.66,3.58,3.52,6393.0
20191025,3.57,3.64,3.63,3.57,8254.29
20191028,3.67,3.67,3.61,3.52,9280.73
20191029,3.59,3.62,3.58,3.55,5903.0
20191030,3.59,3.6,3.55,3.53,5706.47
20191031,3.55,3.61,3.54,3.52,6390.0
20191101,3.52,3.55,3.51,3.48,8665.0
20191104,3.51,3.59,3.51,3.49,9891.74
20191105,3.52,3.54,3.54,3.48,10969.0
20191106,3.52,3.7,3.63,3.49,20518.47
20191107,3.61,3.64,3.56,3.55,11992.0
20191108,3.57,3.59,3.51,3.5,9205.0
20191111,3.53,3.53,3.42,3.36,11618.0
20191112,3.43,3.44,3.39,3.31,11394.11
20191113,3.4,3.4,3.35,3.3,8615.0
20191114,3.34,3.42,3.4,3.31,9914.46
20191115,3.42,3.49,3.44,3.36,9715.91
20191118,3.44,3.52,3.49,3.4,10730.0
20191119,3.52,3.58,3.52,3.47,9583.0
20191120,3.53,3.53,3.5,3.45,7591.91
20191121,3.6,3.68,3.68,3.56,10320.0
20191122,3.77,3.77,3.67,3.59,23411.0
20191125,3.68,3.68,3.61,3.49,16000.0
20191126,3.62,3.64,3.57,3.51,12432.0
20191127,3.57,3.72,3.67,3.57,24706.01
20191128,3.66,3.73,3.7,3.64,14774.19
20191129,3.7,3.7,3.65,3.62,11024.84
20191202,3.65,3.69,3.64,3.61,8675.0
